arr ; signal ; angle ; dist ; pNoise ; pSigna ; snr_DB ; TDOA_real1 ; TDOA_real2 ; TDOA_CSOM1 ; TDOA_CSOM2 ; angleReal ; angleLIN ; angleNOL ; distanceReal ; distanceLIN ; distanceNOL
A4 ; CH ; 00 ; 40 ; [1.5322026004795648e-05, 1.696905385113082e-05, 1.653843187233778e-05, 1.3079910918538268e-05, 1.7523890511364025e-05, 1.576597399935141e-05, 1.5967711985816507e-05, 1.576702213202996e-05] ; [0.0002729723471497229, 0.00026732139041995255, 0.00018881812960848328, 0.0002732241918558499, 0.0002567702441019432, 0.0001497272650625553, 0.00016793669855982155, 0.00011181673422494434] ; [28.800790962500823, 27.570603204746998, 24.35097397671017, 30.392151382645718, 26.846165712177413, 22.509613327112152, 23.530184316656275, 19.589406775809973] ; -0.005242833936985354 ; 0.0 ; -0.0027291666666666666 ; 0.0025416666666666665 ; 0.0 ; nan ; nan ; 40.0 ; nan ; nan
A4 ; CH ; 22,5 ; 40 ; [1.6277932332846208e-05, 1.655482810536854e-05, 1.596001460444826e-05, 1.668340888616291e-05, 1.61293969078685e-05, 1.5818995186440458e-05, 1.8453239384643484e-05, 1.7362278577863517e-05] ; [0.000198058465050025, 0.00018162122447735492, 0.00026325856520289663, 0.0001383481441943108, 0.00019633079825378047, 0.00012977038795710822, 0.00020251337696752984, 0.0002682034597707879] ; [24.987519192125394, 23.952455465134893, 28.030501797811368, 21.15358546572282, 24.99157480810823, 21.04555197392719, 23.955660119854564, 27.37445915625713] ; -0.0048210152397085764 ; 0.0010700753391151118 ; -0.0021979166666666666 ; 0.001125 ; 22.5 ; 50.058250064641 ; 47.94694343860597 ; 40.0 ; 0.7849099236376799 ; 0.9881378426164403
A4 ; CH ; 45 ; 40 ; [1.4405262477020989e-05, 1.5881151536614402e-05, 1.624094394864136e-05, 1.5493696238129116e-05, 1.5471308725970713e-05, 1.5472125583643996e-05, 1.6240741047570943e-05, 1.5094284041242415e-05] ; [0.0001498010392634577, 0.0002851228674686544, 0.00017124323841355673, 0.00018536526019360304, 0.00013681592738626173, 0.0001010486869380083, 0.000137302261601955, 0.0002242941346098138] ; [23.417144191177677, 28.877872332007833, 23.55549534685691, 24.818950110894598, 21.796491679955373, 18.765623940729444, 21.34661819911184, 26.986421595872933] ; -0.0036750821371913495 ; 0.001986609704587298 ; -0.0011145833333333333 ; 0.00209375 ; 45.0 ; 73.68862487727114 ; 72.62008646610059 ; 40.0 ; 1.477427902159622 ; 1.6015927736568416
A4 ; CH ; 67,5 ; 40 ; [1.3007521487120851e-05, 1.5196026196359201e-05, 1.5510075539908102e-05, 1.507108587387957e-05, 1.3492075813619074e-05, 1.5426108734459632e-05, 1.4589988612885934e-05, 1.4409761498831684e-05] ; [0.00010608839313876943, 0.00018604914006865503, 0.00013964949622864053, 6.360538728586336e-05, 0.0001635850212672691, 0.00012105222104648929, 0.00013081941040357824, 0.00017522843502836368] ; [20.987448780648638, 25.04976873515399, 21.97645837422511, 14.39920107135025, 24.952303265938923, 20.60160585124335, 21.934822435336407, 24.981846069360742] ; -0.0019835999310163985 ; 0.0026142481147860028 ; 0.000625 ; 0.0026770833333333334 ; 67.5 ; 82.28778590629801 ; 82.15058323803962 ; 40.0 ; 3.853619170747408 ; 3.9387724455981346
A4 ; CH ; 90 ; 40 ; [1.1054188304113338e-05, 1.1787726870608983e-05, 1.136533440706666e-05, 1.098871120288842e-05, 1.0218754794462434e-05, 1.0900259662556069e-05, 1.2003384484616591e-05, 1.1206935864521466e-05] ; [0.00011066393030165493, 0.00014868093492897982, 0.0002450903068611192, 0.00014976976379432882, 0.0001455593337457496, 0.00010766948778530636, 0.00011208694352561541, 0.0001989682952423194] ; [23.036885655570988, 25.3474373911965, 30.710588608992126, 26.122307153243188, 26.563590582736825, 22.902796253473753, 22.340862012163743, 28.766126313930393] ; 0.0 ; 0.002853923665782511 ; -0.0023125 ; 0.0003541666666666667 ; 90.0 ; 25.722231302118885 ; 16.279005641698674 ; 40.0 ; 0.3500205039063234 ; 0.5059187012898255
A4 ; CH ; 00 ; 60 ; [5.54933129439527e-06, 7.579338819213759e-06, 6.099618652178095e-06, 5.887155171939875e-06, 6.441772127275124e-06, 5.435345623059055e-06, 6.853138128439313e-06, 5.895920869491218e-06] ; [7.624820139043922e-05, 8.763750621302754e-05, 0.00010633277392580728, 9.205051855013797e-05, 7.16169838705914e-05, 9.588235925049005e-05, 9.174125748586602e-05, 6.257282117832724e-05] ; [26.203163938844092, 24.477830905945783, 28.583473000283924, 27.49564652910773, 24.085285734292192, 28.701989048967835, 25.942655278282448, 23.620702836007872] ; -0.005243052620145411 ; 0.0 ; 0.0023125 ; 0.0024895833333333332 ; 0.0 ; 63.15515241178614 ; -219.75255496268716 ; 60.0 ; 18.13865961507919 ; 0.8468641941144672
A4 ; CH ; 22,5 ; 60 ; [1.4930056225591045e-05, 1.6281726481246714e-05, 1.4427038555786005e-05, 1.3417217131881816e-05, 1.4146149380848841e-05, 1.3406149897806158e-05, 1.5666051822569418e-05, 1.5947263916549654e-05] ; [7.863932939969047e-05, 3.5080757272385054e-05, 8.014302616570477e-05, 3.5825312260710965e-05, 5.623650520966986e-05, 3.817808554277228e-05, 6.396156461950438e-05, 4.1877450738261133e-05] ; [16.61495570840514, 7.676093501149007, 17.14708742050334, 9.821159471376305, 13.801236464248714, 10.465481248361, 14.067862832314313, 9.654602402916957] ; -0.004828800134270589 ; 0.0010774464030126527 ; 0.00284375 ; -0.0014375 ; 22.5 ; 47.269505755562065 ; nan ; 60.00000000000001 ; 1.5458571467759294 ; nan
A4 ; CH ; 45 ; 60 ; [1.7822042137384128e-06, 1.9857863703959337e-06, 1.96811903205399e-06, 1.935772646793674e-06, 1.5866710819864186e-06, 1.577371868989691e-06, 1.7938410189237595e-06, 1.7638116526834508e-06] ; [0.00011824292791568034, 5.720636033675863e-05, 6.263936640034676e-05, 5.341775407864111e-05, 5.3311363575658205e-05, 2.7447159297443397e-05, 6.32924222545241e-05, 8.682804347046527e-05] ; [41.94890298833456, 33.60650094841973, 34.60315656126134, 33.176366166409, 35.145113464057246, 28.565025881294225, 35.63406468869633, 38.96452471914917] ; -0.0036859667162495295 ; 0.001997211176330425 ; 0.0013333333333333333 ; 0.0021145833333333333 ; 45.0 ; 71.03928749103858 ; 70.04237477423027 ; 60.00000000000001 ; 1.6875539151780272 ; 1.8277513743960574
A4 ; CH ; 67,5 ; 60 ; [2.1609229414246534e-05, 3.157014768784392e-05, 3.0300859776728594e-05, 2.2955169456260127e-05, 2.936215561362222e-05, 3.055866577414046e-05, 2.633061563660791e-05, 3.0109075808700242e-05] ; [3.9120149632037316e-05, 6.370432517642898e-05, 8.01575755530976e-05, 4.628301736685286e-05, 5.742844681922553e-05, 3.9928846415684626e-05, 6.528882677614374e-05, 6.754256278716565e-05] ; [5.935171589838046, 7.020404787659389, 9.728183042007366, 7.012319384932438, 6.708331486131799, 2.6745072637005105, 9.080885608106598, 8.079313107790691] ; -0.0019912722010143324 ; 0.002622034031988214 ; 0.0031145833333333334 ; 0.00014583333333333335 ; 67.5 ; 9.26218075966348 ; nan ; 60.00000000000001 ; 0.41658171573812924 ; nan
A4 ; CH ; 90 ; 60 ; [1.2247528092409938e-05, 1.2737130673043765e-05, 1.2569298141588872e-05, 1.1986889293615169e-05, 1.1728989920183467e-05, 1.191805439255093e-05, 1.3499298332013855e-05, 1.2342066702636112e-05] ; [8.542300032941234e-05, 7.520339985752782e-05, 5.561734308704531e-05, 7.789525969543692e-05, 7.32849238912188e-05, 4.416766859045139e-05, 6.0395646072350736e-05, 6.491216867414956e-05] ; [19.422912609794928, 17.756750379235307, 14.872378935917926, 18.715516062303973, 18.32291362800885, 13.099386153540939, 14.982793087604387, 16.600216205572636] ; 0.0 ; 0.002854324967235023 ; 0.0027395833333333335 ; 0.0003333333333333333 ; 90.0 ; 21.13288996627284 ; -191.85059096081937 ; 60.0 ; 0.4216219406511645 ; 0.6409861167183533
A4 ; CH ; 00 ; 80 ; [1.6182296932016124e-05, 1.7623166804733638e-05, 1.6332133591903465e-05, 1.4089302384283635e-05, 1.6345012540133008e-05, 1.591863154838072e-05, 1.7246328038842794e-05, 1.9002356821918196e-05] ; [3.366081183857171e-05, 4.311224349140483e-05, 3.939008618603533e-05, 3.863295656417417e-05, 3.016048548434705e-05, 2.6384021528845784e-05, 3.153639351776474e-05, 3.174763627325086e-05] ; [7.324164445223302, 8.945926962854367, 8.803796118108394, 10.08689895914344, 6.126098325801955, 5.052683630926785, 6.0354297519452675, 5.132552597481533] ; -0.005243129136656225 ; 0.0 ; -0.0027604166666666667 ; 6.25e-05 ; 0.0 ; 4.773047602296899 ; nan ; 80.0 ; 0.3209489908457244 ; nan
A4 ; CH ; 22,5 ; 80 ; [3.0981243137156946e-06, 3.4862568867940448e-06, 3.2511476676409853e-06, 3.0469556684306454e-06, 3.277303596633431e-06, 3.425620649287434e-06, 3.248096028045281e-06, 3.614358425830993e-06] ; [3.507645325743083e-05, 3.6005345598713626e-05, 2.4122674600518947e-05, 2.1738934886584818e-05, 2.314286349098573e-05, 1.7831582480575857e-05, 1.782032539526459e-05, 2.8752504644308155e-05] ; [24.26733189709735, 23.34838780912273, 20.041441904521086, 19.64961936589267, 19.54665450368253, 16.496885149865566, 17.022706948445432, 20.73810517217041] ; -0.004832660020584616 ; 0.0010811614443784906 ; -0.0021979166666666666 ; 0.0011979166666666666 ; 22.5 ; 51.221343349611075 ; 47.910799254430565 ; 80.0 ; 0.8486363505237435 ; 1.048671099703702
A4 ; CH ; 45 ; 80 ; [7.82306648189542e-06, 8.183980407049064e-06, 8.64518259315185e-06, 7.361032653046199e-06, 7.45142502618434e-06, 7.935923108895458e-06, 8.365061007163245e-06, 8.288693052067098e-06] ; [4.416240077004262e-05, 4.287976175132056e-05, 7.067365485143717e-05, 2.949862701701327e-05, 4.179070282541677e-05, 3.148453287958132e-05, 4.146580756628436e-05, 2.5372721595610244e-05] ; [17.30797154826964, 16.56221325983679, 21.010706303658864, 13.881434914473017, 17.242686015645454, 13.78096724509737, 16.008055460096447, 11.18782340826925] ; -0.0036913824614119408 ; 0.0020025278041855524 ; -0.001125 ; 0.0021354166666666665 ; 45.0 ; 73.77674730433584 ; -244.80551474150883 ; 80.0 ; 1.5706244806134695 ; 0.7789178797729238
A4 ; CH ; 67,5 ; 80 ; [1.1792360960445946e-05, 1.2060008171065334e-05, 1.2666570898641146e-05, 1.1139757187437814e-05, 1.1352755052837059e-05, 1.2840683662535364e-05, 1.2748212249310818e-05, 1.3015332095230996e-05] ; [4.447804293749536e-05, 4.989983204161432e-05, 3.745390038473233e-05, 2.4143120348794843e-05, 3.4422480876535684e-05, 3.211790091709533e-05, 2.3214076647071277e-05, 3.151738025457045e-05] ; [13.275437046672176, 14.20122768019047, 10.841445432690131, 7.7347903002763125, 11.092494143803528, 9.167949940794692, 5.993678006686494, 8.844110933185464] ; -0.0019950937233298295 ; 0.0026258953451243155 ; 0.0030833333333333333 ; 0.0027395833333333335 ; 67.5 ; nan ; nan ; 80.0 ; nan ; nan
A4 ; CH ; 90 ; 80 ; [8.82983167581096e-06, 1.0261293395410801e-05, 9.248445448973758e-06, 8.835804984287674e-06, 8.197688061688601e-06, 9.176742449037925e-06, 1.0325039477756635e-05, 8.937549695170744e-06] ; [4.700509409299295e-05, 4.8276043306248646e-05, 5.404003544266224e-05, 3.5174023547101205e-05, 4.390893371846497e-05, 3.937450703433271e-05, 4.404301084352347e-05, 2.6264951531673066e-05] ; [16.72120029122024, 15.485565460823306, 17.652696911212207, 13.814956280334858, 16.782656301169595, 14.564462886932645, 14.505947132771851, 10.779739407427657] ; 0.0 ; 0.0028544654469417484 ; 0.00275 ; 0.00034375 ; 90.0 ; 21.553974694953055 ; -191.7945637312048 ; 80.0 ; 0.42867702391101964 ; 0.6427110490104331
A4 ; SX ; 00 ; 10 ; [2.5061157034267862e-05, 2.454693082189035e-05, 2.4949076542851753e-05, 2.3738366722259966e-05, 2.5532617109325933e-05, 2.3822677810482444e-05, 2.5326560089348318e-05, 2.8596231827808004e-05] ; [0.004385923610925333, 0.004068533833367639, 0.003210366803129523, 0.0024048850591830455, 0.0027074406615971657, 0.0018495124441382938, 0.0016825182044136497, 0.0019732472413953725] ; [51.648363932930096, 51.104511470467926, 48.57303669281567, 46.181648007003595, 46.63802325190958, 43.52039363444845, 41.96193230344163, 42.3416085571396] ; -0.00523689322362268 ; 0.0 ; 0.0008541666666666667 ; -4.1666666666666665e-05 ; 0.0 ; 9.779369025750498 ; nan ; 10.0 ; 0.0844778428517012 ; nan
A4 ; SX ; 22,5 ; 10 ; [6.0329323167281826e-06, 5.9883404682055645e-06, 5.726552829817211e-06, 6.156031646332126e-06, 5.718314795942301e-06, 4.77115881959927e-06, 6.531953375211924e-06, 5.876106057294054e-06] ; [0.0034542227451486757, 0.0039363284187812625, 0.003167804197948693, 0.0018247055943921436, 0.0022092351806269274, 0.0013734945495950707, 0.001508469552122738, 0.0022413084564600876] ; [63.50119565114583, 64.88189371063488, 63.15680195509582, 56.917415781689954, 59.56727516610656, 56.625243227529225, 54.42144837008874, 59.439207992765404] ; -0.004746927473135109 ; 0.001007154005840687 ; 0.0014479166666666666 ; 0.0010416666666666667 ; 22.5 ; 59.308642339698764 ; 54.102584370679445 ; 10.0 ; 0.5343057635326832 ; 0.6406333930677992
A4 ; SX ; 45 ; 10 ; [1.7333833140637312e-05, 1.9616507513029947e-05, 1.9002783892778853e-05, 2.0738689297590296e-05, 1.627038501073847e-05, 1.866735868559574e-05, 2.228872585220214e-05, 1.9385549896610843e-05] ; [0.002433644359173922, 0.003462191283882329, 0.0037645905626346584, 0.0018307999952569011, 0.0030640433007864116, 0.0014150836360936323, 0.0018353936112779237, 0.0027657430657891113] ; [49.44484884604475, 51.732855548103096, 52.88808896910354, 44.805073022218835, 52.3814407807632, 43.28167441288051, 44.10933256087127, 49.60536679899883] ; -0.0035741335736386272 ; 0.0018932577252857117 ; 0.00253125 ; 0.001958333333333333 ; 45.0 ; 56.226276681638986 ; -211.94549793008076 ; 10.0 ; 2.7592092920391584 ; 0.7769277177078016
A4 ; SX ; 67,5 ; 10 ; [1.6523016162793205e-05, 1.9215247317245176e-05, 1.9078671770823683e-05, 1.680440730266475e-05, 1.812728627306759e-05, 1.8344237733224954e-05, 1.8810730561025505e-05, 1.7270721490432657e-05] ; [0.00285848426550822, 0.003926186244408369, 0.0032754772430413997, 0.0017689268179180882, 0.0024486939367375504, 0.0018501101357262734, 0.0012561423565097683, 0.0023903155506520644] ; [51.53292458363322, 53.19719717444621, 51.45647810610345, 46.5648713267408, 49.0589174236187, 46.136849439271366, 42.013732002470014, 49.30167997390889] ; -0.0019131515222097688 ; 0.0025407539227249192 ; -0.00190625 ; 0.0026041666666666665 ; 67.5 ; 68.16935450921137 ; 68.15452455433487 ; 10.0 ; 19.702708907347795 ; 19.879443707960952
A4 ; SX ; 90 ; 10 ; [5.05224218864855e-06, 5.849194666608969e-06, 5.920495517397094e-06, 5.584486131911729e-06, 5.473677824522301e-06, 5.452422580317254e-06, 6.467199780023562e-06, 5.813705696797738e-06] ; [0.0016326570066797124, 0.003919095541554195, 0.0026199456773151283, 0.002137362068121332, 0.0026755643697273655, 0.001834600509601523, 0.0018238570539165202, 0.0024586227767572546] ; [57.78131889632175, 65.0731218902737, 60.92488715034907, 59.47335249517057, 61.91964863113988, 58.185220107883296, 56.419655837869165, 60.471384441973726] ; 0.0 ; 0.0028431272612487422 ; 0.00014583333333333335 ; 0.002875 ; 90.0 ; 2.2737367544323206e-13 ; nan ; 10.0 ; 0.01362999224793926 ; nan
A4 ; SX ; 00 ; 20 ; [8.384170916864783e-06, 9.349758235174935e-06, 8.755186478603674e-06, 8.325447051059651e-06, 8.763276648539183e-06, 9.404604565183827e-06, 9.577777666255044e-06, 9.960860816574793e-06] ; [0.0003437682359048267, 0.00018771743567495288, 0.0001562128019951537, 0.00012087417236150915, 0.0004717581146884429, 0.00013724762565530988, 0.00013757434355719802, 0.00014605566244671068] ; [37.13622184031313, 29.99587344695081, 28.81572927862832, 26.75433372437371, 39.85896503700892, 26.80587364125252, 26.647188627180974, 26.85324303457341] ; -0.005241651393977446 ; 0.0 ; 0.0008229166666666667 ; 0.00014583333333333335 ; 0.0 ; 30.421565787039945 ; nan ; 20.0 ; 0.09956360607002798 ; nan
A4 ; SX ; 22,5 ; 20 ; [1.4369973712928686e-05, 1.6691222551042096e-05, 1.4162289175661164e-05, 1.3655810827586175e-05, 1.361910789843795e-05, 1.4996698388297433e-05, 1.6286273290472066e-05, 1.6791244152989024e-05] ; [0.00023706256649711114, 9.574969774040744e-05, 0.0003932819311786564, 0.00011825798104565831, 0.00032529840376348723, 7.010670507989042e-05, 0.00025123507087731074, 0.0003291565379514912] ; [28.031832291664827, 17.468544857947606, 33.239439966606554, 21.58703385380641, 31.732691273040977, 15.421883702505983, 27.360664146104497, 29.756758676761628] ; -0.004797132837277898 ; 0.0010484273112044966 ; 0.00046875 ; 0.0011666666666666668 ; 22.5 ; 79.26356878174025 ; -255.08556348933058 ; 20.0 ; 0.44808488460801277 ; 0.4320172619354635
A4 ; SX ; 45 ; 20 ; [7.915521357082599e-06, 8.936313187995434e-06, 9.75963490134953e-06, 1.0157021421372918e-05, 8.533854375380513e-06, 9.061629412388001e-06, 9.950155116717876e-06, 8.672144881346216e-06] ; [0.0002587180659002464, 0.00018341778093269184, 0.0003803840239424399, 0.0003172802383142124, 0.0001337413474328973, 0.00015489717714558366, 4.796029474170761e-05, 0.00026652864489215734] ; [34.86913359490031, 30.216433977249274, 36.62926339664323, 34.41620183906877, 27.51866571024756, 28.38712572809227, 15.72785335045111, 34.2536557199875] ; -0.0036420147441235495 ; 0.0019550689183168548 ; 0.0010729166666666667 ; 0.002 ; 45.0 ; 73.73576831330769 ; -249.25527697167905 ; 20.0 ; 1.2890493296526446 ; 0.8194822017861064
A4 ; SX ; 67,5 ; 20 ; [1.016570124360394e-05, 1.1053784752514315e-05, 1.0861824021466448e-05, 9.94270919974099e-06, 1.1257242034635888e-05, 1.0968243243606708e-05, 1.1899319690876284e-05, 1.1499480093547826e-05] ; [0.00019364967021577288, 9.545210096726433e-05, 0.00017207809279553405, 9.719030807528762e-05, 0.0001166636657935289, 0.00020686948642547375, 0.0002577619727006583, 0.0002708452872703711] ; [29.470312721774185, 21.55851680251079, 27.626941434747753, 22.798314564973452, 23.382834857616857, 29.370839744705776, 30.755553429959015, 31.59245937084901] ; -0.0019603701180588443 ; 0.0025904056507516297 ; 0.0014895833333333334 ; 0.0026770833333333334 ; 67.5 ; 72.95383100443132 ; -245.08095828957846 ; 20.0 ; 14.597169732571553 ; 1.260758376444642
A4 ; SX ; 90 ; 20 ; [9.568814388818007e-06, 1.023729117051032e-05, 9.69814510054363e-06, 8.41460337986442e-06, 8.574179084062654e-06, 9.106615339846638e-06, 1.0298665996311448e-05, 9.473151604614742e-06] ; [0.0001702647571551443, 0.00019139984027976463, 0.00018231706347294612, 0.0001657576624510214, 0.00021061965049469443, 0.00021784774570021104, 0.00019691331300355523, 0.00024064116708297234] ; [28.788453111242625, 29.283275940483318, 29.33812637887619, 29.80558162948485, 32.012986477070726, 31.74795294727272, 29.507492244524126, 32.348452400318266] ; 0.0 ; 0.0028517584080795665 ; 0.0013645833333333333 ; 0.00284375 ; 90.0 ; nan ; nan ; 20.0 ; nan ; nan
